height,weight,gender,age,form,shoulder,sleeve,neck,chest,waist,stomach,hip,front_jacket,biceps,armhole,front_vest,back_length,crotch,pants_length,thight,lower_thight,calves,leg_opening_width
170.0,81.0,2,49,3,45.0,59.0,41.0,107.0,114,106,111,124,46,20,124,68,34,89,64,43,44,16
160.0,60.0,1,25,2,0.0,0.0,0.0,0.0,83,94,92,104,27,25,105,42,24,85,43,36,36,17
1.0,0.0,2,49,4,43.0,0.0,0.0,97.0,115,116,115,92,35,25,91,56,34,89,76,46,48,18
0.0,0.0,2,29,1,0.0,0.0,0.0,0.0,73,87,89,108,35,20,102,43,30,73,50,33,39,23
180.0,110.0,1,48,5,51.0,64.0,46.0,119.0,63,74,104,106,31,20,97,43,20,77,55,37,40,17
0.0,0.0,1,36,2,49.0,62.0,41.0,118.0,87,112,119,125,40,21,92,48,32,93,53,39,42,27
162.0,52.0,1,22,4,41.0,53.0,38.0,87.0,109,107,107,112,32,24,125,74,27,97,73,44,50,27
170.0,68.0,1,16,4,0.0,0.0,0.0,0.0,73,85,122,126,47,23,94,54,28,96,80,50,50,22
165.0,58.0,1,50,4,43.0,57.0,39.0,95.0,75,101,114,91,48,20,105,51,26,109,58,37,42,20
174.0,84.0,2,35,1,45.0,61.0,41.0,102.0,76,99,102,107,50,20,93,62,35,95,57,41,48,18
172.0,75.0,2,36,4,0.0,0.0,0.0,0.0,69,72,87,105,33,22,98,45,26,75,47,32,32,28
0.0,0.0,1,49,1,38.0,56.0,35.0,82.0,64,87,102,96,32,20,108,56,28,89,41,30,35,20
0.0,0.0,2,45,4,45.0,60.5,42.0,100.0,103,83,108,121,30,22,122,46,35,109,64,38,49,15
167.0,60.0,1,23,5,43.0,57.0,39.0,92.0,81,83,95,97,32,22,86,55,21,95,56,39,39,26
0.0,0.0,1,35,3,44.0,60.0,39.0,92.0,83,85,104,124,36,22,116,51,27,94,51,43,38,22
0.0,0.0,2,19,4,39.0,57.0,36.0,85.0,120,117,123,119,41,22,129,76,33,96,66,46,38,17
178.0,87.0,2,16,1,47.0,63.0,0.0,107.0,78,98,89,90,32,21,82,54,28,70,52,34,40,19
170.0,82.0,1,45,4,0.0,0.0,0.0,0.0,62,85,99,109,28,23,94,40,28,83,59,37,33,22
0.0,0.0,2,22,1,0.0,0.0,0.0,0.0,106,104,100,123,47,20,113,59,28,105,59,42,44,21
0.0,0.0,2,43,2,0.0,0.0,0.0,0.0,78,95,99,95,34,22,103,42,24,75,51,40,38,16
170.0,64.0,1,17,5,0.0,0.0,0.0,0.0,89,94,93,110,35,22,99,54,24,79,57,34,39,17
168.0,62.0,2,27,4,43.0,0.0,0.0,95.0,76,112,123,104,36,22,106,53,32,90,67,46,46,28
189.0,71.0,1,35,1,48.0,66.0,42.0,96.0,76,93,100,90,35,23,85,53,26,80,59,39,35,19
170.0,70.0,2,18,3,46.0,0.0,0.0,100.0,105,93,122,102,49,20,104,69,28,87,51,44,50,29
173.0,65.0,2,26,1,46.0,59.0,41.0,103.0,67,75,80,87,30,25,107,57,21,95,46,31,38,15
180.0,75.0,1,36,4,45.0,59.0,40.0,103.0,85,77,108,86,34,22,87,53,24,75,58,32,34,26
0.0,0.0,2,35,3,0.0,0.0,0.0,0.0,109,118,119,92,43,22,130,74,30,87,71,49,36,20
177.0,81.0,1,23,4,0.0,0.0,0.0,0.0,61,80,98,105,35,22,88,57,25,80,53,31,30,15
169.0,80.0,2,44,1,47.0,62.0,41.0,105.0,117,86,113,96,30,22,94,73,27,85,64,44,47,26
164.0,59.0,1,27,4,42.0,57.5,39.0,91.0,86,73,81,84,33,25,98,51,24,98,49,33,38,23
0.0,0.0,2,31,3,43.0,0.0,0.0,92.0,82,100,115,130,36,21,125,52,27,109,55,40,35,30
181.0,83.0,1,50,4,47.0,0.0,0.0,105.0,65,96,88,107,25,24,98,54,25,78,55,31,38,20
173.0,75.0,1,44,2,43.0,59.0,43.0,101.0,90,90,103,93,42,21,107,78,29,92,58,38,42,25
168.0,69.0,1,31,4,45.0,60.0,42.0,103.0,97,113,119,123,45,25,107,47,35,80,80,35,38,23
168.0,65.0,2,45,2,44.0,58.0,41.0,97.0,89,103,107,96,44,21,116,75,29,91,79,48,35,20
160.0,54.0,1,24,4,41.0,54.0,37.0,87.0,65,77,92,98,26,23,100,49,23,71,50,36,30,28
177.0,65.0,2,36,4,44.0,63.0,41.0,94.0,90,118,114,98,50,25,113,53,29,106,74,44,37,17
165.0,65.0,1,27,1,0.0,0.0,0.0,0.0,90,83,92,90,31,21,109,50,25,76,46,33,36,17
0.0,0.0,1,35,4,40.0,0.0,0.0,90.0,108,114,123,93,45,23,108,74,32,89,70,49,39,28
163.0,60.0,2,39,2,43.0,57.0,40.0,94.5,78,107,120,113,50,25,130,60,31,110,51,46,35,22
0.0,0.0,2,21,5,40.0,0.0,0.0,86.0,75,81,86,89,33,25,110,44,28,84,59,36,37,29
0.0,0.0,2,20,2,40.0,0.0,0.0,84.0,76,72,84,109,25,21,105,50,25,88,59,34,37,16
0.0,0.0,2,47,1,40.0,0.0,0.0,94.0,78,97,101,105,31,25,105,57,28,76,41,34,34,23
0.0,0.0,1,44,2,43.0,0.0,0.0,92.0,69,96,106,95,32,22,84,52,26,73,40,36,39,19
0.0,0.0,1,28,3,44.0,0.0,0.0,98.0,107,93,92,118,39,22,121,47,27,94,58,37,38,23
0.0,0.0,2,41,3,43.0,0.0,0.0,92.0,88,90,115,90,41,23,102,59,32,106,55,46,46,27
0.0,0.0,1,33,5,44.0,0.0,0.0,90.0,79,94,95,103,27,21,86,44,25,94,50,34,37,28
0.0,0.0,2,43,5,47.0,0.0,0.0,100.0,88,106,115,127,39,24,125,63,30,91,53,41,49,20
0.0,0.0,1,49,2,45.0,0.0,0.0,101.0,70,87,97,82,29,24,93,41,30,95,59,37,36,21
0.0,0.0,2,49,2,47.0,0.0,0.0,99.0,90,98,98,112,41,22,107,66,30,105,54,48,43,25
0.0,0.0,1,32,1,46.0,0.0,0.0,106.0,72,71,92,83,25,22,80,41,26,99,47,38,37,28
176.0,77.0,2,28,1,0.0,0.0,0.0,0.0,82,83,108,126,49,22,118,67,28,80,67,49,48,29
0.0,0.0,1,18,5,100.0,0.0,0.0,0.0,76,70,109,80,31,23,108,43,25,73,50,36,36,29
179.0,78.0,2,26,2,0.0,0.0,0.0,0.0,71,98,109,96,43,24,128,49,25,93,61,44,40,19
0.0,0.0,2,29,4,0.0,0.0,0.0,0.0,74,98,107,80,31,24,99,56,30,91,51,32,31,18
166.0,68.0,1,30,1,0.0,0.0,0.0,0.0,80,79,109,96,33,24,82,48,20,88,43,30,40,24
176.0,72.0,1,41,2,46.0,62.0,41.0,103.0,119,89,105,115,50,23,106,46,29,98,55,38,44,20
176.0,69.0,1,38,1,45.0,60.0,41.0,99.0,119,98,102,106,49,25,104,70,27,83,51,39,41,23
164.0,59.0,2,44,2,44.0,0.0,0.0,94.0,116,81,98,98,32,22,116,46,33,95,78,43,44,26
146.0,45.0,1,47,2,36.0,53.0,33.0,88.0,74,83,97,84,28,21,103,44,26,74,55,40,36,19
178.0,76.0,1,27,1,46.0,60.0,41.0,99.0,78,99,91,94,46,20,119,60,29,106,65,40,43,20
0.0,0.0,1,28,3,46.0,61.0,42.0,101.0,99,103,97,96,30,20,110,80,33,103,59,39,45,21
0.0,0.0,1,28,1,0.0,0.0,0.0,0.0,70,102,130,113,32,24,113,78,27,94,52,45,39,21
170.0,60.0,1,45,3,44.0,57.0,39.0,95.0,102,119,119,106,49,23,113,46,27,87,51,46,38,19
1.0,6.0,1,30,2,42.0,0.0,0.0,92.0,83,98,117,122,46,24,120,52,26,109,50,35,43,15
176.0,78.0,2,32,2,45.0,61.0,0.0,103.0,108,114,109,94,45,20,119,78,28,80,69,45,35,19
0.0,0.0,1,46,1,44.0,58.0,42.0,95.0,71,77,101,106,35,25,91,60,24,93,47,32,38,18
170.0,70.0,2,39,1,46.0,61.0,42.0,95.0,82,83,120,91,44,23,115,46,29,92,64,42,46,15
167.0,65.0,1,28,3,43.0,0.0,0.0,95.0,67,79,107,101,27,25,87,45,25,95,60,30,30,20
163.0,72.0,2,21,2,0.0,0.0,0.0,0.0,82,107,95,91,47,25,114,53,30,104,73,42,36,15
0.0,0.0,1,32,2,45.0,0.0,0.0,97.0,66,86,110,107,34,22,93,42,20,76,52,39,30,30
0.0,0.0,1,30,1,43.0,58.0,39.0,94.0,102,91,124,117,30,23,99,72,28,95,80,46,49,26
174.0,69.0,1,23,3,45.0,60.0,39.0,95.0,74,96,91,107,36,22,109,72,34,93,62,45,45,29
178.0,70.0,1,17,3,43.5,0.0,0.0,100.0,89,119,110,100,37,22,116,60,35,85,66,38,44,16
163.0,46.0,1,36,2,39.0,54.0,33.0,82.0,100,80,112,96,32,20,93,49,31,100,53,50,44,29
164.0,60.0,2,23,2,43.0,0.0,0.0,93.0,113,89,94,95,44,24,98,52,33,101,66,36,47,18
174.0,72.0,1,33,1,46.0,62.0,40.0,100.0,82,90,92,94,29,25,95,54,29,98,59,31,37,26
170.0,63.0,2,19,1,0.0,0.0,0.0,0.0,90,112,96,115,48,25,123,54,26,80,67,38,37,29
160.0,54.0,1,18,2,42.0,0.0,0.0,91.0,67,82,100,102,32,21,84,60,23,89,40,36,34,15
183.0,90.0,2,36,1,50.0,67.0,44.0,109.0,78,88,99,107,46,21,123,49,25,105,67,46,36,21
176.0,80.0,2,22,5,0.0,0.0,0.0,0.0,85,82,82,96,25,22,110,45,28,75,44,30,32,18
173.0,59.0,2,24,1,0.0,0.0,0.0,0.0,67,84,93,89,25,23,97,60,27,97,44,38,33,29
0.0,0.0,1,17,5,43.0,55.0,0.0,85.0,60,75,93,95,26,20,110,52,29,79,50,33,30,25
1.0,9.0,1,26,4,44.0,59.0,41.0,99.0,75,83,92,109,49,24,104,54,29,98,72,38,44,15
168.0,75.0,1,29,2,45.0,55.0,43.0,103.0,113,109,108,128,41,25,120,71,27,101,72,41,45,15
170.0,70.0,2,27,3,0.0,0.0,0.0,0.0,88,93,113,113,44,22,116,57,33,101,79,39,46,29
0.0,0.0,2,48,3,44.0,61.0,39.0,93.0,78,93,90,100,34,21,95,50,21,92,49,39,34,17
163.0,62.0,1,46,1,44.0,56.0,40.0,92.0,71,79,103,100,25,22,87,45,25,96,56,30,39,30
163.0,54.0,2,47,3,0.0,0.0,0.0,0.0,86,103,96,114,49,23,124,53,28,91,74,50,45,27
0.0,0.0,1,42,5,0.0,0.0,0.0,0.0,67,87,80,100,33,23,89,53,25,96,50,35,30,23
168.0,67.0,2,41,1,43.0,56.5,41.0,97.0,92,104,125,110,39,20,128,55,28,97,59,43,35,19
178.0,65.0,1,41,5,44.0,60.0,41.5,96.0,79,76,105,87,25,24,83,44,21,87,56,30,30,21
164.0,52.0,2,31,5,0.0,0.0,0.0,0.0,73,109,115,109,48,23,128,50,25,96,79,40,43,27
0.0,0.0,1,28,5,0.0,0.0,0.0,0.0,72,85,86,96,28,23,81,47,24,74,46,35,34,24
170.0,80.0,1,32,4,44.0,60.0,42.0,103.0,78,86,127,102,49,25,113,49,33,82,74,35,46,29
170.0,76.0,2,27,4,44.0,59.0,44.5,107.0,113,99,123,127,36,22,106,53,27,86,59,43,38,24
170.0,64.0,2,20,4,45.0,61.0,39.0,98.0,67,86,101,86,28,20,91,56,28,72,56,34,37,21
175.0,66.0,1,23,2,45.0,60.0,39.0,97.0,71,87,110,94,30,20,82,52,24,95,52,37,39,20
172.0,66.0,1,22,3,45.0,61.0,40.0,101.0,71,114,115,104,32,20,113,54,29,86,60,39,50,19
170.0,75.0,2,41,2,45.0,59.0,39.0,97.0,109,119,98,94,42,25,107,77,26,90,68,35,50,18
0.0,0.0,2,44,1,45.0,57.0,0.0,98.0,64,70,83,105,26,22,106,48,30,89,48,30,38,15
178.0,75.0,1,31,2,46.0,59.0,40.0,100.0,85,99,83,85,31,21,98,47,21,76,51,40,32,27
176.0,69.0,2,41,4,44.0,0.0,0.0,99.0,103,82,109,119,42,24,96,75,27,87,63,45,38,20
169.0,63.0,2,24,1,0.0,0.0,0.0,0.0,69,97,107,84,29,21,105,60,23,72,42,37,35,23
0.0,0.0,1,25,3,40.0,0.0,0.0,82.0,74,74,92,83,35,25,95,51,30,70,51,35,35,19
0.0,0.0,2,33,4,0.0,0.0,0.0,0.0,106,91,101,119,45,20,120,61,25,96,51,44,39,19
0.0,0.0,2,47,5,37.0,0.0,0.0,86.0,70,72,81,109,35,23,90,44,21,95,59,39,30,28
0.0,0.0,1,30,2,37.0,0.0,0.0,84.0,68,74,86,90,31,21,108,56,29,76,44,40,35,27
0.0,0.0,1,27,1,41.0,0.0,0.0,88.0,93,96,119,108,45,23,124,49,33,89,55,42,36,22
0.0,0.0,2,26,2,47.0,0.0,0.0,99.0,92,81,99,90,46,22,128,45,29,106,52,38,41,23
0.0,0.0,2,16,1,37.0,0.0,0.0,86.0,80,75,90,101,27,24,83,50,30,91,41,39,35,17
167.0,60.0,2,42,3,45.0,58.0,38.0,91.0,67,84,83,84,25,21,88,45,27,79,57,37,34,21
0.0,0.0,1,20,1,43.0,0.0,0.0,90.0,89,80,86,85,35,21,100,57,30,98,48,36,38,22
0.0,0.0,1,45,1,41.0,0.0,0.0,86.0,109,106,90,114,37,21,96,61,33,98,73,44,36,21
0.0,0.0,1,48,4,47.0,0.0,0.0,106.0,81,92,110,126,50,21,118,45,32,81,57,43,38,17
160.0,58.0,1,36,1,44.0,0.0,41.0,93.0,96,89,121,125,36,22,108,64,30,93,53,47,49,15
160.0,50.0,1,37,3,43.0,0.0,0.0,90.0,99,98,99,98,32,20,105,54,33,98,64,48,40,18
167.0,50.0,2,39,2,41.0,0.0,0.0,87.0,93,84,125,91,47,24,117,47,32,100,60,46,39,30
160.0,52.0,1,35,1,38.0,0.0,0.0,89.0,79,95,95,106,33,22,99,44,27,88,47,34,30,16
165.0,95.0,2,26,2,48.0,57.0,44.0,116.0,80,92,106,116,33,21,111,61,25,97,77,48,40,26
163.0,63.0,1,18,4,43.0,54.0,42.0,96.5,68,100,85,107,30,24,92,45,28,90,58,37,34,18
0.0,0.0,2,30,5,44.0,57.0,39.0,96.0,92,94,129,120,31,23,96,65,33,102,53,38,38,22
165.0,61.0,1,43,3,43.0,57.0,39.0,92.0,62,95,106,106,35,24,83,41,20,77,55,37,32,29
170.0,85.0,2,45,1,0.0,0.0,0.0,0.0,95,80,94,94,46,21,127,72,30,84,55,44,50,20
1.0,7.0,2,20,3,46.0,56.0,42.0,105.0,87,86,92,83,35,25,97,46,28,83,54,38,32,21
1.0,7.0,2,49,4,0.0,59.0,49.0,0.0,89,82,85,92,25,25,98,43,22,84,56,33,34,21
174.0,85.0,1,26,5,48.0,60.0,41.0,112.0,66,89,103,97,28,25,90,50,20,73,54,37,34,29
173.0,76.0,1,17,1,45.0,62.0,40.0,97.0,78,83,118,113,33,25,112,58,34,99,51,44,39,23
165.0,83.0,1,39,3,48.0,57.0,43.0,108.0,108,100,109,115,42,23,126,45,35,93,70,44,50,24
0.0,0.0,2,25,4,42.0,52.0,39.0,85.0,71,108,107,97,36,21,104,50,26,84,79,45,45,20
167.0,68.0,1,46,1,44.0,59.0,40.0,99.0,80,82,105,87,25,20,92,55,22,100,46,30,30,29
172.0,69.0,2,16,3,44.0,60.0,40.0,93.0,107,119,105,94,44,24,116,77,34,92,66,47,46,27
176.0,82.0,2,38,2,48.0,61.0,41.0,104.0,89,99,98,95,28,25,91,46,28,80,43,40,32,19
180.0,78.0,1,29,1,47.0,63.0,42.0,105.0,75,98,93,80,33,24,98,47,28,89,40,34,38,15
168.0,58.0,1,42,3,43.0,60.0,41.5,92.0,97,119,106,97,47,20,127,52,28,94,60,45,46,27
0.0,0.0,1,18,3,0.0,0.0,0.0,0.0,116,112,117,93,41,20,102,52,29,109,54,40,49,24
166.0,78.0,1,40,1,46.0,60.0,42.0,101.0,111,89,118,108,34,20,91,53,35,85,67,46,43,16
175.0,63.0,1,24,2,43.0,61.0,38.0,93.0,71,113,130,111,50,25,109,47,32,86,79,45,37,27
0.0,0.0,2,43,3,45.0,56.0,40.0,99.0,86,100,104,127,44,25,98,48,33,104,67,35,36,29
164.0,54.0,1,36,2,43.0,57.0,48.0,94.0,74,79,96,85,35,22,105,53,27,100,50,31,30,25
0.0,0.0,1,49,3,44.0,59.0,38.0,88.0,104,100,91,120,32,20,109,64,28,80,60,35,39,25
180.0,73.0,2,16,4,47.0,66.0,40.0,103.0,74,92,107,125,31,24,104,48,33,90,72,49,46,26
0.0,0.0,2,44,4,46.0,0.0,0.0,108.0,63,100,95,88,28,21,106,56,26,79,52,34,31,29
174.0,59.0,2,28,5,44.0,59.0,39.0,89.0,78,97,83,110,33,23,93,42,29,78,53,34,38,27
0.0,0.0,1,39,1,42.0,57.5,38.0,90.0,61,75,84,87,34,24,97,54,21,86,55,37,31,28
0.0,0.0,2,45,2,45.0,60.0,40.0,99.0,101,116,119,110,42,23,90,72,33,102,54,49,38,17
0.0,0.0,1,45,5,43.0,58.0,39.0,92.0,86,70,89,95,25,24,94,56,30,86,59,34,30,18
0.0,0.0,1,43,5,44.0,61.0,41.0,96.0,90,83,118,95,50,24,130,66,31,96,80,44,50,18
0.0,0.0,2,23,2,43.0,59.0,40.0,90.0,103,113,114,92,34,23,119,67,34,102,55,50,38,27
0.0,0.0,2,29,3,40.0,55.0,37.0,89.0,60,75,93,109,31,23,109,59,24,82,47,40,30,20
0.0,0.0,2,36,4,37.0,53.0,36.0,83.0,83,99,105,96,35,22,80,49,20,77,50,31,32,30
0.0,0.0,2,31,5,37.0,53.0,36.0,83.0,88,89,103,103,30,22,101,55,26,86,58,33,31,27
0.0,0.0,2,31,5,35.0,49.0,34.0,82.0,64,83,110,106,25,23,102,52,26,99,46,40,35,19
0.0,0.0,2,37,4,39.0,55.0,36.0,97.0,60,76,100,82,29,25,80,50,26,100,50,30,34,22
0.0,0.0,2,44,2,40.0,53.0,41.0,103.0,86,84,98,101,27,21,92,59,24,79,59,33,34,30
150.0,52.0,2,43,2,37.0,51.0,36.0,91.0,67,98,92,84,31,25,88,42,29,92,60,32,33,17
174.0,58.0,2,39,2,43.0,60.0,38.0,95.0,61,98,80,93,31,25,100,43,27,98,47,36,35,18
0.0,0.0,2,25,1,45.0,58.0,39.0,98.0,72,97,105,96,26,20,90,51,20,99,48,40,31,22
185.0,84.0,2,39,4,49.0,64.0,43.0,108.0,83,82,80,107,30,20,99,59,28,93,42,36,35,26
157.0,64.0,1,50,4,0.0,0.0,0.0,0.0,71,88,101,104,34,20,81,53,24,93,60,31,33,21
172.0,57.0,1,38,3,43.0,59.0,38.0,89.0,98,96,104,91,34,20,116,68,26,90,67,40,41,26
178.0,83.0,1,18,2,45.0,60.0,40.0,101.0,88,117,98,116,40,25,112,54,28,89,58,50,40,28
160.0,49.0,1,44,2,42.0,55.0,37.0,86.0,78,91,130,100,39,23,121,76,31,109,79,46,45,20
172.0,62.0,2,44,3,45.0,0.0,0.0,96.0,79,96,113,103,32,21,115,67,26,81,63,42,49,25
163.0,54.0,2,30,3,0.0,0.0,0.0,0.0,61,92,84,99,34,22,96,57,22,99,53,32,30,30
0.0,0.0,2,31,5,43.0,0.0,0.0,95.0,81,90,105,109,32,21,95,52,21,79,49,38,38,27
163.0,57.0,1,42,4,43.0,0.0,0.0,90.0,84,74,100,103,30,22,103,58,28,71,50,32,38,29
158.0,56.0,1,39,4,42.0,57.0,37.0,92.0,107,106,128,90,49,24,112,68,26,84,61,44,35,20
155.0,58.0,2,48,2,44.0,54.0,41.5,96.0,107,99,126,108,46,21,124,67,34,102,77,49,37,19
155.0,58.0,2,30,5,43.0,53.0,42.0,92.5,75,72,100,103,30,23,80,56,24,92,47,30,32,21
170.0,57.0,1,39,5,43.0,59.0,40.0,97.0,72,92,98,108,33,23,84,54,20,91,60,34,34,30
165.0,68.0,1,30,5,47.0,57.0,41.0,102.0,118,117,128,126,44,25,122,64,33,102,57,37,49,25
178.0,75.0,1,35,1,45.0,64.0,42.0,100.0,113,111,128,113,44,23,97,75,32,83,71,44,37,25
163.0,62.0,1,46,5,42.0,55.0,39.0,93.0,77,80,99,97,42,24,96,69,31,107,72,40,44,22
170.0,67.0,2,25,4,43.0,0.0,0.0,96.0,106,93,98,110,38,21,95,46,28,99,60,49,35,30
0.0,0.0,2,18,1,46.0,57.0,40.0,102.0,87,70,88,100,26,22,105,55,20,76,59,32,32,15
165.0,70.0,1,26,4,0.0,0.0,0.0,0.0,63,83,109,94,28,22,103,48,24,100,59,31,30,17
169.0,61.0,2,42,5,0.0,0.0,0.0,0.0,118,91,105,130,50,21,116,74,27,101,59,44,41,28
169.0,64.0,2,31,2,0.0,0.0,0.0,0.0,64,73,97,86,28,23,89,54,27,70,57,36,36,30
182.0,75.0,2,45,2,46.0,62.0,41.5,98.0,64,94,90,90,26,20,106,56,22,84,43,36,33,22
174.0,61.0,2,44,1,44.0,59.0,40.0,93.0,73,86,107,103,30,24,82,57,26,81,45,33,36,27
0.0,0.0,1,45,3,43.0,58.0,40.0,97.0,67,89,83,86,30,23,110,45,21,99,58,31,33,17
0.0,0.0,2,24,4,44.0,60.0,41.0,93.0,76,88,126,116,48,22,94,58,32,107,51,47,42,15
0.0,0.0,1,36,1,45.0,59.0,40.0,99.0,88,84,99,87,32,23,84,53,28,77,43,31,38,25
0.0,0.0,2,39,2,44.0,52.0,39.0,96.0,82,114,129,125,42,25,123,60,25,84,71,44,47,17
0.0,0.0,2,26,1,45.0,57.0,41.0,97.0,62,90,83,96,27,23,89,40,20,70,54,40,37,17
0.0,0.0,1,36,2,44.0,61.0,39.0,94.0,75,81,96,108,29,22,85,58,24,75,41,33,30,16
0.0,0.0,2,41,2,47.0,62.0,43.0,100.0,113,108,96,129,38,25,108,62,29,106,59,38,50,28
0.0,0.0,2,33,5,45.0,62.0,42.0,106.0,77,78,81,94,25,24,102,42,23,84,40,34,36,26
0.0,0.0,2,31,5,48.0,60.0,43.0,110.0,75,100,105,84,31,24,90,56,30,81,41,40,30,24
0.0,0.0,2,17,2,43.0,59.0,37.0,90.0,62,96,100,89,34,20,86,46,26,85,47,32,32,28
0.0,0.0,2,42,5,45.0,59.0,39.0,101.0,88,75,106,96,25,25,107,55,24,80,42,31,30,29
0.0,0.0,1,25,3,46.0,57.0,40.0,101.0,87,88,93,84,29,25,89,43,26,71,41,38,34,29
0.0,0.0,2,44,5,49.0,60.0,45.0,113.0,117,109,108,106,45,21,128,47,25,100,67,35,39,16
173.0,100.0,1,24,2,52.0,62.0,47.0,126.0,89,91,109,109,26,25,92,58,26,72,51,35,35,21
178.0,73.0,2,23,2,45.0,65.0,41.0,99.0,117,80,130,94,40,25,109,67,25,89,51,46,44,24
173.0,110.0,1,34,4,52.0,0.0,0.0,118.0,67,79,98,110,31,20,94,57,29,75,46,30,40,29
0.0,0.0,1,40,5,38.0,52.0,38.0,90.0,70,105,113,112,34,22,129,56,25,102,56,40,48,26
0.0,0.0,1,25,3,38.0,56.0,37.0,88.0,106,89,118,125,35,23,97,67,32,98,57,36,49,17
183.0,84.0,1,43,4,47.0,62.0,44.0,106.0,108,81,101,113,45,20,91,59,31,90,58,45,38,20
0.0,0.0,2,36,1,43.0,0.0,0.0,96.0,112,119,108,127,35,23,130,69,28,92,65,36,48,17
164.0,57.0,2,28,5,45.0,0.0,0.0,90.0,79,94,95,104,31,22,88,49,25,73,51,37,36,29
0.0,0.0,1,33,3,45.0,0.0,0.0,98.0,87,80,88,95,34,20,81,58,25,94,58,39,39,29
0.0,0.0,2,25,3,44.0,0.0,0.0,97.0,81,91,120,97,46,24,98,53,27,92,69,43,39,25
0.0,0.0,2,44,3,486.0,0.0,0.0,110.0,66,89,99,83,33,20,103,44,30,70,58,33,37,28
0.0,0.0,2,38,2,45.0,0.0,0.0,98.0,62,92,106,107,32,25,87,58,30,96,49,37,31,26
0.0,0.0,2,24,4,46.0,0.0,0.0,103.0,74,87,101,107,30,20,106,45,26,82,42,39,37,22
0.0,0.0,1,16,5,46.0,0.0,0.0,100.0,67,72,94,99,34,23,87,55,25,94,59,31,34,26
156.0,58.0,1,32,1,37.0,54.0,39.0,96.0,105,98,119,109,37,23,91,73,32,96,50,50,41,16
179.0,85.0,1,20,4,47.0,62.0,43.0,106.0,116,113,97,121,37,23,100,58,33,104,78,35,50,15
0.0,0.0,2,35,4,0.0,0.0,0.0,0.0,73,105,112,122,32,23,113,64,30,103,52,46,38,29
0.0,0.0,2,46,4,46.0,0.0,0.0,103.0,86,70,94,107,30,20,97,49,28,91,57,36,37,17
0.0,0.0,1,47,5,45.0,0.0,0.0,96.0,87,99,108,84,27,25,85,54,27,91,60,34,36,18
163.0,47.0,2,26,2,42.0,54.0,36.0,80.0,78,104,91,126,37,21,91,72,29,82,65,36,39,16
0.0,0.0,1,40,3,44.0,0.0,0.0,100.0,64,92,95,83,34,22,90,56,30,74,58,39,38,28
180.0,71.0,2,25,3,0.0,0.0,0.0,0.0,117,83,112,124,33,20,106,48,31,80,74,50,45,16
162.0,73.0,1,40,1,47.0,0.0,0.0,103.0,61,89,109,101,30,20,87,44,29,83,45,34,34,29
164.0,56.0,1,46,2,43.0,56.0,39.0,93.0,92,103,123,103,30,22,106,74,32,98,57,40,48,24
175.0,73.0,2,28,1,44.0,61.0,40.0,99.0,77,101,92,97,33,25,125,54,29,106,72,43,42,15
168.0,65.0,1,24,2,44.0,58.0,41.0,96.0,66,96,82,87,28,20,85,46,29,76,55,36,37,26
0.0,0.0,1,17,2,43.0,0.0,0.0,90.0,103,99,114,97,50,21,92,73,29,106,58,36,44,15
0.0,0.0,2,44,1,44.0,0.0,0.0,95.0,98,111,98,128,33,20,100,48,33,82,62,42,45,17
169.0,75.0,2,39,4,44.0,59.0,0.0,98.5,63,100,101,86,29,20,98,58,24,98,44,38,39,29
169.0,75.0,1,17,2,45.0,59.0,43.0,103.0,72,83,91,110,25,21,95,54,20,79,44,31,38,24
150.0,42.0,1,34,5,40.0,52.5,34.0,76.0,109,97,107,121,44,24,96,74,27,94,76,45,47,19
170.0,66.0,2,16,1,44.0,59.0,0.0,90.0,75,113,129,108,42,22,111,46,31,92,76,40,38,15
165.0,65.0,1,46,2,45.0,59.0,40.0,98.0,83,84,107,106,25,22,94,44,29,99,59,34,35,25
0.0,0.0,1,35,5,44.0,58.5,41.0,100.0,83,100,94,90,37,25,115,77,27,99,50,41,45,30
170.0,76.0,1,31,3,44.0,59.5,41.5,102.0,104,91,121,109,46,20,93,60,27,94,62,41,43,25
167.0,69.0,1,41,3,46.0,58.0,0.0,97.0,80,91,127,91,50,25,96,73,35,110,75,41,35,27
168.0,63.0,1,38,5,0.0,0.0,0.0,0.0,86,90,105,113,38,20,105,61,30,103,65,45,50,23
165.0,70.0,2,31,2,45.0,24.0,41.0,99.0,106,118,115,106,40,24,127,63,32,107,53,36,50,18
0.0,0.0,2,46,5,0.0,0.0,0.0,0.0,67,88,93,94,35,23,99,50,30,79,49,33,34,18
169.0,65.0,1,50,3,44.0,59.0,41.0,101.0,60,76,93,103,31,21,110,42,24,75,46,30,32,15
168.0,68.0,2,21,1,44.0,58.0,39.0,96.0,108,106,117,122,39,22,91,74,26,109,75,49,41,22
170.0,65.0,2,30,2,44.0,57.0,41.0,94.0,72,86,108,102,30,23,80,42,28,84,48,40,37,26
169.0,72.0,2,25,2,0.0,0.0,0.0,0.0,89,98,82,89,33,21,107,59,25,77,50,31,37,18
170.0,62.0,1,50,1,44.0,60.0,39.0,92.0,79,80,91,92,31,23,103,40,20,77,49,38,34,28
175.0,66.0,1,36,2,45.0,60.5,39.0,94.0,114,94,112,124,40,24,117,75,35,102,68,42,48,15
